factor,horizon,ic,rank_ic,oriented_rank_ic,abs_rank_ic,ic_period_mean,ic_period_std,ic_ir,ic_t_stat,oriented_ic_period_mean,oriented_ic_period_std,oriented_ic_ir,oriented_ic_t_stat,ic_periods,sample_count,oos_ic,oos_rank_ic,oos_oriented_rank_ic,oos_abs_rank_ic,oos_ic_period_mean,oos_ic_ir,oos_ic_t_stat,oos_oriented_ic_period_mean,oos_oriented_ic_period_std,oos_oriented_ic_ir,oos_oriented_ic_t_stat,oos_ic_periods,oos_sample_count
bollinger_width_20,6,0.0188751454871359,0.014674191720096952,0.014674191720096952,0.014674191720096952,0.014396877222086314,0.032995184764590624,0.43633267474642484,2.4682703453316903,0.014396877222086314,0.032995184764590624,0.43633267474642484,2.4682703453316903,32,186255,0.011810294970182567,0.014051450868183803,0.014051450868183803,0.014051450868183803,0.010192207131040031,0.23655398036111022,1.358899159472324,0.010192207131040031,0.043086178957890166,0.23655398036111022,1.358899159472324,33,93134
bollinger_width_20,12,0.017264611595514897,0.016471368301561793,0.016471368301561793,0.016471368301561793,0.015429365643734233,0.04102946190014685,0.37605576405765656,2.1272926469556586,0.015429365643734233,0.04102946190014685,0.37605576405765656,2.1272926469556586,32,186249,0.012490700434908436,0.019188294689018753,0.019188294689018753,0.019188294689018753,0.012932974072062078,0.19955186428024185,1.1463381855913037,0.012932974072062078,0.06481008893958304,0.19955186428024185,1.1463381855913037,33,93128
rsi_14,1,-0.002686815348190959,-0.035137637111535024,-0.035137637111535024,0.035137637111535024,-0.04162510233796326,0.013848845856032578,-3.0056730193029986,-17.00265419182876,-0.04162510233796326,0.013848845856032578,-3.0056730193029986,-17.00265419182876,32,186266,-0.0016281671574882907,-0.02814493850057147,-0.02814493850057147,0.02814493850057147,-0.030215026501843514,-1.8920723215173905,-10.869127982737293,-0.030215026501843514,0.015969276733360745,-1.8920723215173905,-10.869127982737293,33,93139
rsi_14,3,0.0017112868741500562,-0.042421076293965174,-0.042421076293965174,0.042421076293965174,-0.05340589285172262,0.02191564736796162,-2.4368841109296384,-13.785098238432786,-0.05340589285172262,0.02191564736796162,-2.4368841109296384,-13.785098238432786,32,186264,0.001317121334887559,-0.03310884285545414,-0.03310884285545414,0.03310884285545414,-0.034602594482360444,-1.4847640095608823,-8.529319868247477,-0.034602594482360444,0.023305113984136868,-1.4847640095608823,-8.529319868247477,33,93137
rsi_14,6,0.002897222827358993,-0.044863209076514136,-0.044863209076514136,0.044863209076514136,-0.059291585791079945,0.027450866070534347,-2.1599167632355067,-12.218334320658604,-0.059291585791079945,0.027450866070534347,-2.1599167632355067,-12.218334320658604,32,186261,0.0032438946174095542,-0.03439808149468356,-0.03439808149468356,0.03439808149468356,-0.03645829387776538,-1.117709834064859,-6.420754162437207,-0.03645829387776538,0.03261874662511895,-1.117709834064859,-6.420754162437207,33,93134
rsi_14,12,0.005026878953035616,-0.039185421927535914,-0.039185421927535914,0.039185421927535914,-0.055247763173657934,0.036386038756807,-1.5183780664588649,-8.589243417583853,-0.055247763173657934,0.036386038756807,-1.5183780664588649,-8.589243417583853,32,186255,0.006036878773763384,-0.030825100152033404,-0.030825100152033404,0.030825100152033404,-0.03636724793397327,-0.9695672334271633,-5.5697397124529,-0.03636724793397327,0.03750874274641552,-0.9695672334271633,-5.5697397124529,33,93128
stoch_k,1,-0.004401524013649995,-0.03962212409046064,-0.03962212409046064,0.03962212409046064,-0.04475316339034556,0.017345868664822257,-2.5800474023596065,-14.594952111929718,-0.04475316339034556,0.017345868664822257,-2.5800474023596065,-14.594952111929718,32,186266,-0.0021366494942525664,-0.03235186717830241,-0.03235186717830241,0.03235186717830241,-0.0346347731961208,-1.7123546856718665,-9.836728764934971,-0.0346347731961208,0.020226401390977804,-1.7123546856718665,-9.836728764934971,33,93139
stoch_k,3,-0.000795273230654728,-0.03841475316442554,-0.03841475316442554,0.03841475316442554,-0.044706301921577915,0.02586456981171596,-1.7284765316810782,-9.777739813387958,-0.044706301921577915,0.02586456981171596,-1.7284765316810782,-9.777739813387958,32,186264,0.00021031312012863377,-0.03299224687698204,-0.03299224687698204,0.03299224687698204,-0.0324510914049468,-1.283439093816017,-7.372796277442108,-0.0324510914049468,0.025284481017685687,-1.283439093816017,-7.372796277442108,33,93137
stoch_k,6,-0.0010662708128997076,-0.03621500138059022,-0.03621500138059022,0.03621500138059022,-0.044090788289240526,0.03176612472539401,-1.3879813376793209,-7.851608128267385,-0.044090788289240526,0.03176612472539401,-1.3879813376793209,-7.851608128267385,32,186261,0.000545154495739546,-0.03068728909480461,-0.03068728909480461,0.03068728909480461,-0.028923547819729525,-0.7638555356690752,-4.388015977555866,-0.028923547819729525,0.03786520679514989,-0.7638555356690752,-4.388015977555866,33,93134
stoch_k,12,-0.004826258398738308,-0.03252543582851315,-0.03252543582851315,0.03252543582851315,-0.04247876496370503,0.034447081243431474,-1.2331600655369044,-6.97580675703674,-0.04247876496370503,0.034447081243431474,-1.2331600655369044,-6.97580675703674,32,186255,-4.9269439530625775e-05,-0.025036881918236525,-0.025036881918236525,0.025036881918236525,-0.023920535791458045,-0.5208938154153211,-2.9923071548475284,-0.023920535791458045,0.04592209598876813,-0.5208938154153211,-2.9923071548475284,33,93128
distance_to_vwap,1,-0.017426532165285898,-0.040488067631956066,-0.040488067631956066,0.040488067631956066,-0.045476318670072194,0.015100257355046727,-3.011625404839431,-17.036325969245144,-0.045476318670072194,0.015100257355046727,-3.011625404839431,-17.036325969245144,32,186260,-0.008146743154346181,-0.03172669627805849,-0.03172669627805849,0.03172669627805849,-0.03273860697254721,-1.91364342867287,-10.99304455914713,-0.03273860697254721,0.017107997488984533,-1.91364342867287,-10.99304455914713,33,93139
distance_to_vwap,3,-0.017966266943337184,-0.045045069836737485,-0.045045069836737485,0.045045069836737485,-0.053814111094279846,0.024974428275543973,-2.154768489614512,-12.18921128714813,-0.053814111094279846,0.024974428275543973,-2.154768489614512,-12.18921128714813,32,186258,-0.010186682116278432,-0.033850456856152206,-0.033850456856152206,0.033850456856152206,-0.032080307434281426,-1.0538265064859134,-6.053772385090643,-0.032080307434281426,0.030441735178266035,-1.0538265064859134,-6.053772385090643,33,93137
distance_to_vwap,6,-0.021690796389063793,-0.04522490573698581,-0.04522490573698581,0.04522490573698581,-0.057118149576284395,0.03121508296316303,-1.8298253329548928,-10.351055210554696,-0.057118149576284395,0.03121508296316303,-1.8298253329548928,-10.351055210554696,32,186255,-0.009120382164287063,-0.032224926845749124,-0.032224926845749124,0.032224926845749124,-0.029633345128506912,-0.6129594045353814,-3.521183699138145,-0.029633345128506912,0.04834471077406629,-0.6129594045353814,-3.521183699138145,33,93134
distance_to_vwap,12,-0.02857288568262135,-0.04122536177850241,-0.04122536177850241,0.04122536177850241,-0.056277609494049044,0.037497495587827064,-1.5008364855256795,-8.49001325093915,-0.056277609494049044,0.037497495587827064,-1.5008364855256795,-8.49001325093915,32,186249,-0.006650999620460447,-0.026275103621453216,-0.026275103621453216,0.026275103621453216,-0.024886748184345497,-0.48537321944203465,-2.788256866036618,-0.024886748184345497,0.051273426689989805,-0.48537321944203465,-2.788256866036618,33,93128
upper_wick_ratio,1,0.006753934424587899,0.002171905287934112,-0.002171905287934112,0.002171905287934112,0.005280804152706691,0.03544149416732901,0.14900060724794975,0.8428747182875097,-0.005280804152706691,0.03544149416732901,-0.14900060724794975,-0.8428747182875097,32,186273,0.00010811609010026763,-0.0032195356305061065,0.0032195356305061065,0.0032195356305061065,-0.0037503524295489712,-0.21454828896672906,-1.2324860866769187,0.0037503524295489712,0.01748022530317431,0.21454828896672906,1.2324860866769187,33,93139
upper_wick_ratio,3,0.002320591228615778,-0.002237139349954795,0.002237139349954795,0.002237139349954795,-0.00397922209924638,0.02739916922024202,-0.1452314873951215,-0.8215533566311922,0.00397922209924638,0.02739916922024202,0.1452314873951215,0.8215533566311922,32,186271,0.0013138403826407877,-0.0026946410927583975,0.0026946410927583975,0.0026946410927583975,-0.00250007840423158,-0.139770045178727,-0.8029177806386477,0.00250007840423158,0.017887083037246468,0.139770045178727,0.8029177806386477,33,93137
upper_wick_ratio,6,0.00028438871584656253,-0.00767063527938287,0.00767063527938287,0.00767063527938287,-0.00920146212832441,0.021620233855608177,-0.42559493989643404,-2.407528544315597,0.00920146212832441,0.021620233855608177,0.42559493989643404,2.407528544315597,32,186268,-0.0030522312980327633,-0.0068121241554068065,0.0068121241554068065,0.0068121241554068065,-0.004934363879570039,-0.23288220958325276,-1.3378064422151943,0.004934363879570039,0.021188238845724537,0.23288220958325276,1.3378064422151943,33,93134
upper_wick_ratio,12,0.003180044032212948,-0.003655261671245743,0.003655261671245743,0.003655261671245743,-0.0029619324357325195,0.019990312812193167,-0.14816838853696565,-0.8381669783357723,0.0029619324357325195,0.019990312812193167,0.14816838853696565,0.8381669783357723,32,186262,-0.0013695152589329742,-0.004673592875412594,0.004673592875412594,0.004673592875412594,-0.0034996558946785382,-0.1743002462757672,-1.0012786840381513,0.0034996558946785382,0.020078318702668935,0.1743002462757672,1.0012786840381513,33,93128
lower_wick_ratio,1,-0.004632155094866694,0.0028249876687377693,0.0028249876687377693,0.0028249876687377693,-0.00037651202917519597,0.027615779344435994,-0.013633945451228242,-0.0771252422631278,-0.00037651202917519597,0.027615779344435994,-0.013633945451228242,-0.0771252422631278,32,186273,0.0019862431452749136,0.006173569591795893,0.006173569591795893,0.006173569591795893,0.00557522673006022,0.34384754739167245,1.975253776849916,0.00557522673006022,0.016214240213002155,0.34384754739167245,1.975253776849916,33,93139
lower_wick_ratio,3,-0.006738205181409286,0.0008055692267209706,0.0008055692267209706,0.0008055692267209706,0.0008672067520408809,0.02070683294234528,0.04188022158943733,0.2369103094678911,0.0008672067520408809,0.02070683294234528,0.04188022158943733,0.2369103094678911,32,186271,-0.0037630455687190055,0.0016736682402948896,0.0016736682402948896,0.0016736682402948896,-0.00041072299620203,-0.01986740499745972,-0.11412955263205007,-0.00041072299620203,0.020673208013555155,-0.01986740499745972,-0.11412955263205007,33,93137
lower_wick_ratio,6,-0.007321916016092451,0.0009279619368798892,0.0009279619368798892,0.0009279619368798892,3.656030144905272e-05,0.01866603046939729,0.001958654332478073,0.01107982208396525,3.656030144905272e-05,0.01866603046939729,0.001958654332478073,0.01107982208396525,32,186268,-0.004274989984668953,0.0031849259446869614,0.0031849259446869614,0.0031849259446869614,-0.0012141812660412968,-0.039630216901399805,-0.22765826368598138,-0.0012141812660412968,0.030637764841463935,-0.039630216901399805,-0.22765826368598138,33,93134
lower_wick_ratio,12,-0.00736763112700134,-0.0019911099609126923,-0.0019911099609126923,0.0019911099609126923,-0.0028226896332141805,0.022983537352826305,-0.12281354214028642,-0.6947383077514908,-0.0028226896332141805,0.022983537352826305,-0.12281354214028642,-0.6947383077514908,32,186262,-0.005085325534220527,0.0010561213760324729,0.0010561213760324729,0.0010561213760324729,-0.001894927358023437,-0.06791181707262253,-0.390123687613911,-0.001894927358023437,0.027902763314329636,-0.06791181707262253,-0.390123687613911,33,93128
body_ratio,1,-0.0017072827920067892,-0.0037191632147225663,-0.0037191632147225663,0.0037191632147225663,-0.002574219163993539,0.021381306096757077,-0.12039578650361182,-0.6810614165039339,-0.002574219163993539,0.021381306096757077,-0.12039578650361182,-0.6810614165039339,32,186273,-0.00172757653337333,-0.0029837134768073577,-0.0029837134768073577,0.0029837134768073577,-0.0023157417200076955,-0.11796677859064433,-0.6776675498242375,-0.0023157417200076955,0.019630456537628564,-0.11796677859064433,-0.6776675498242375,33,93139
body_ratio,3,0.0037189865079944157,0.002515874490604328,0.002515874490604328,0.002515874490604328,0.0032117168452284912,0.014309504363414414,0.22444640734307994,1.2696606131619996,0.0032117168452284912,0.014309504363414414,0.22444640734307994,1.2696606131619996,32,186271,0.002035401583607227,0.0028271118999509447,0.0028271118999509447,0.0028271118999509447,0.00419975884284787,0.22116867474134339,1.27051730750344,0.00419975884284787,0.018988940670551492,0.22116867474134339,1.27051730750344,33,93137
body_ratio,6,0.005890271217216578,0.006357960308547798,0.006357960308547798,0.006357960308547798,0.007347525684920241,0.01594816218614999,0.46071300248633795,2.6061863059112347,0.007347525684920241,0.01594816218614999,0.46071300248633795,2.6061863059112347,32,186268,0.006015877776515895,0.00433305021317167,0.00433305021317167,0.00433305021317167,0.006643863673426069,0.2906674829686328,1.6697575652248366,0.006643863673426069,0.022857264959847735,0.2906674829686328,1.6697575652248366,33,93134
body_ratio,12,0.003535034885998994,0.005144123598033528,0.005144123598033528,0.005144123598033528,0.004833145872179649,0.017785894014240605,0.27174039541166173,1.5371958105431984,0.004833145872179649,0.017785894014240605,0.27174039541166173,1.5371958105431984,32,186262,0.005313391651051315,0.004083635090922406,0.004083635090922406,0.004083635090922406,0.006175313786928341,0.28931955635688356,1.6620143163607073,0.006175313786928341,0.021344266750191347,0.28931955635688356,1.6620143163607073,33,93128
range_zscore_20,1,0.0021822921066001867,0.00208045469908338,0.00208045469908338,0.00208045469908338,0.0036947395140113524,0.013877542960907149,0.26623873724760816,1.5060737321786175,0.0036947395140113524,0.013877542960907149,0.26623873724760816,1.5060737321786175,32,186260,-0.002220720826671903,0.0007594950999526381,0.0007594950999526381,0.0007594950999526381,0.001127907834984692,0.06172287587702421,0.3545709272000564,0.001127907834984692,0.01827374079639322,0.06172287587702421,0.3545709272000564,33,93139
range_zscore_20,3,0.0019342870534012186,0.0020009966829805112,0.0020009966829805112,0.0020009966829805112,0.006490794481245748,0.01762896393782937,0.3681892199755076,2.082792753635735,0.006490794481245748,0.01762896393782937,0.3681892199755076,2.082792753635735,32,186258,-0.006406342870695517,-0.003506905444129657,-0.003506905444129657,0.003506905444129657,-0.005110805759947737,-0.22957865076295064,-1.3188289416154455,-0.005110805759947737,0.022261676958912235,-0.22957865076295064,-1.3188289416154455,33,93137
range_zscore_20,6,0.003344379219980609,0.002036817750034,0.002036817750034,0.002036817750034,0.005582523970054204,0.01783567998667258,0.3129975405605872,1.7705814674008216,0.005582523970054204,0.01783567998667258,0.3129975405605872,1.7705814674008216,32,186255,-0.0030232800094236226,-0.0033284121931143242,-0.0033284121931143242,0.0033284121931143242,-0.006430477940268686,-0.21325967342509697,-1.2250835539707108,-0.006430477940268686,0.030153276693107467,-0.21325967342509697,-1.2250835539707108,33,93134
range_zscore_20,12,-0.0005250700396369224,-0.0004220061717767365,-0.0004220061717767365,0.0004220061717767365,0.0004955943992817078,0.02587647813053244,0.01915231264400471,0.10834184116784469,0.0004955943992817078,0.02587647813053244,0.01915231264400471,0.10834184116784469,32,186249,-0.005465805436070386,-0.0020201080077095635,-0.0020201080077095635,0.0020201080077095635,-0.004787990696476746,-0.15310773555020232,-0.8795369785377148,-0.004787990696476746,0.0312720365125302,-0.15310773555020232,-0.8795369785377148,33,93128
