factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
return_10m,ma_slope_20,0.6998572523485305,0.6222808935275916,0.6965645907017509,0.6167545080290237,0.7069502894338561,0.6333993843056646,186261,93120,93141
return_5m,return_10m,0.6990807575624202,0.6190775746006171,0.6980795709187085,0.616088429421903,0.7012552233558267,0.6271653070500958,186271,93130,93141
price_ma_gap_20,distance_to_low_20,0.5361308275546188,0.6154633869245909,0.5270413904254189,0.5997745861802128,0.5873572592039751,0.66464302057505,186262,93121,93141
ma_slope_60,ema_cross_5_20,0.6482136996731143,0.5886597073709169,0.6530615164325977,0.5956082039583032,0.6377509817469036,0.5827658335143365,186221,93080,93141
return_15m,distance_to_high_20,0.5978433812093922,0.582338216733366,0.5958483645089584,0.5757615977406191,0.6277739195764924,0.6170218120075173,186262,93121,93141
return_10m,normalized_return_5m,0.45980045520955193,0.5748139452612555,0.46118131482356745,0.5647606405943987,0.48291290606261855,0.5888689087198768,186271,93130,93141
ema_cross_5_20,distance_to_high_20,0.6266821286206061,0.5678939410114032,0.6288982027324771,0.5604692078049927,0.6447247559961319,0.6034506424034582,186262,93121,93141
return_10m,distance_to_high_20,0.5549037485080404,0.5607126108899027,0.5543723861370905,0.5533310576585754,0.5801371111682283,0.59593093975477,186262,93121,93141
return_15m,distance_to_low_20,0.5103128114462553,0.548514838308237,0.5008094087751193,0.5318804533259953,0.5604424594564685,0.5965405305643691,186262,93121,93141
return_3m,donchian_position_20,0.4798678303383678,0.546509910851122,0.4855117307894345,0.5405704571953744,0.5008344437460269,0.5582510532738143,186262,93121,93141
ma_slope_20,distance_to_high_20,0.5968514341553939,0.5430255898741045,0.5939952990161582,0.5351832151495741,0.6266826349370165,0.5766285708693721,186261,93120,93141
return_10m,distance_to_low_20,0.48959200730838043,0.5379845030948982,0.4847282206158133,0.5252902029111525,0.5271417901703297,0.5799433073699019,186262,93121,93141
ema_cross_5_20,distance_to_low_20,0.45322126163449244,0.5297576350636424,0.43598255254115037,0.5118646681371449,0.5228169973727712,0.5789125691137116,186262,93121,93141
return_3m,price_ma_gap_20,0.6236018896690778,0.5278510509908144,0.6222923048812377,0.5198234879320082,0.6264749981781236,0.5415917343995144,186262,93121,93141
ma_slope_20,ma_slope_60,0.5843077596935625,0.501005985390916,0.5891105504410096,0.5066515875329652,0.5740335547693252,0.497439597612712,186221,93080,93141
return_5m,ema_cross_5_20,0.5889357156270559,0.49939698793095294,0.5874519664154879,0.49420147825691946,0.592213119233529,0.5100653515690369,186276,93135,93141
ma_slope_20,distance_to_low_20,0.45745636177681853,0.4967026175807482,0.4397864099176538,0.47676237866962384,0.5259567969912883,0.5465980541737927,186261,93120,93141
return_5m,return_15m,0.5723769533133112,0.4875746305352484,0.5710747454325558,0.4817393313161657,0.5751981225065571,0.4991305936989378,186266,93125,93141
return_1m,return_3m,0.5658204522967033,0.47848952618250556,0.5628418825555428,0.4716621881208449,0.5723771607076699,0.4900437179083413,186278,93137,93141
return_3m,log_return_1m,0.5662709250224077,0.4784895258544417,0.5634559636127648,0.47166218782271097,0.5724643279067172,0.4900437178549532,186278,93137,93141
return_5m,distance_to_high_20,0.44880380905154255,0.4706426932653466,0.4484896938381652,0.4616675370368728,0.4692646162520743,0.5038507634249524,186262,93121,93141
return_5m,distance_to_low_20,0.41044970482975063,0.4682109674914192,0.4078889628924153,0.4607212823838474,0.43794608392941475,0.4985738864932264,186262,93121,93141
normalized_return_5m,distance_to_high_20,0.3181561961308354,0.4613893460009359,0.3171578432895951,0.44430829255803517,0.3485562967509089,0.4961239697406427,186262,93121,93141
normalized_return_5m,ema_cross_5_20,0.3726308427177451,0.4583435437586054,0.37238806656139467,0.4475316862277485,0.39211411624956155,0.47243570365528453,186276,93135,93141
return_3m,return_10m,0.5390801557483544,0.45385558680530996,0.5375307631840736,0.4468505977543258,0.5424613398754289,0.46668996351517217,186271,93130,93141
normalized_return_5m,distance_to_low_20,0.2920758208817423,0.45314614535215947,0.2891637185251916,0.44123915848421913,0.3327632655871116,0.4844381502084251,186262,93121,93141
return_15m,normalized_return_5m,0.3660598955473597,0.4467922467956969,0.36533110527949475,0.43612699761607615,0.3868205771912027,0.4609002502641323,186266,93125,93141
price_ma_gap_20,ma_slope_60,0.5026461748631169,0.422768216096378,0.5087154886445681,0.4300070116981018,0.48963612848058774,0.4167047658608851,186221,93080,93141
return_15m,ma_slope_60,0.506624805358587,0.4225108084436052,0.5117571596075849,0.4294443607029526,0.49565568217092604,0.4171759639612022,186221,93080,93141
return_5m,ma_slope_20,0.48999480898532144,0.409201558290316,0.4844699020873863,0.40043142254786784,0.5019124183715974,0.4238508151820259,186261,93120,93141
return_3m,distance_to_high_20,0.37192437070783746,0.4007227638406955,0.37084837714628105,0.39082837420571137,0.39083942850612896,0.4310451071501455,186262,93121,93141
return_3m,distance_to_low_20,0.3469043419694923,0.3996193247823204,0.3445439128353059,0.3918663172356422,0.37045024153380807,0.4260006651592623,186262,93121,93141
return_1m,normalized_return_5m,0.32120557308569997,0.3746631291630957,0.3231725850706241,0.3691051152971367,0.33653954986568707,0.38328785444899205,186276,93135,93141
log_return_1m,normalized_return_5m,0.32130310772625115,0.37466312871180224,0.3233122705859405,0.36910511583494027,0.33657408378591147,0.38328785370573876,186276,93135,93141
normalized_return_5m,ma_slope_20,0.31084208955314124,0.3731116945837672,0.30766387816706897,0.3609662481158651,0.33103742308974443,0.38831206071657326,186261,93120,93141
return_3m,return_15m,0.4435193207348204,0.36045429569019977,0.44292355377125203,0.35360513737060917,0.44481080309556503,0.37222736003637663,186266,93125,93141
donchian_position_20,breakout_volume_confirm,0.3474855173072017,0.358080826774259,0.34260428823565897,0.36203792997823,0.3519145123307777,0.3554274066580811,186261,93120,93141
return_1m,return_5m,0.4389510418263276,0.3568350773834514,0.4382207206378674,0.34995272749411105,0.44055213242841285,0.3687737649921888,186276,93135,93141
return_5m,log_return_1m,0.43952008348692756,0.35683507691926103,0.438981971456844,0.3499527279756771,0.4406941421481945,0.36877376433229453,186276,93135,93141
log_return_1m,donchian_position_20,0.3339364161293319,0.3483892263395083,0.33603430922203,0.33895903766938307,0.351218654774321,0.3623199479436503,186262,93121,93141
return_1m,donchian_position_20,0.33380105642034863,0.34838922628674035,0.33585487480520004,0.3389590366947163,0.3511553619063783,0.36231994772592646,186262,93121,93141
return_3m,breakout_volume_confirm,0.41290390610578664,0.3435990986096779,0.41588909002304625,0.3498774529614123,0.4312071873657956,0.34279530049662815,186261,93120,93141
return_1m,breakout_volume_confirm,0.4400564206301506,0.33886520448306734,0.45027914199166985,0.3490255032803216,0.4496748266596688,0.3343901844035565,186261,93120,93141
log_return_1m,breakout_volume_confirm,0.440204696468387,0.33886520430222206,0.45051812777930533,0.34902550328032944,0.4496930194403981,0.3343901837095801,186261,93120,93141
price_ma_gap_20,breakout_volume_confirm,0.3516128383865661,0.3358151243752636,0.35466119054284256,0.3404063786123643,0.36553288574310094,0.33663692218703256,186261,93120,93141
return_5m,breakout_volume_confirm,0.3692897009119765,0.33518440303580593,0.3694342036527236,0.3400723931200736,0.3890187626704336,0.33560252116131006,186261,93120,93141
return_10m,ma_slope_60,0.41505715392813164,0.33488963698302987,0.4204813056782455,0.3399181643332501,0.4034489714646714,0.33183901520281933,186221,93080,93141
normalized_return_5m,breakout_volume_confirm,0.32553631732162713,0.32954565080999315,0.31521684811570577,0.3300901870151244,0.3350499154288668,0.3297470731544272,186261,93120,93141
return_3m,ema_cross_5_20,0.39759515065215767,0.31851075402901813,0.3959743652589058,0.31216659364620075,0.40114902803814084,0.3296380394062667,186278,93137,93141
return_10m,breakout_volume_confirm,0.3053425350035141,0.3176532093075888,0.30724458423630874,0.3225152672254706,0.31885951553216263,0.3175494839030561,186261,93120,93141
ma_slope_60,donchian_position_20,0.2894839529661417,0.3151800838799528,0.29701614373712454,0.31554774603540814,0.29446287021879136,0.3176500047965011,186221,93080,93141
return_3m,ma_slope_20,0.3771141477641348,0.3053318060628861,0.3715508319379765,0.2951390731929041,0.38914616141929587,0.3208685363970922,186261,93120,93141
return_15m,breakout_volume_confirm,0.2698939253187862,0.3034298378994637,0.2721075039583724,0.30853746053535214,0.2809280068584344,0.3026966539732442,186261,93120,93141
log_return_1m,price_ma_gap_20,0.3802398691952624,0.2961483878917698,0.3793205465679042,0.2879573542887684,0.38224931387158656,0.30901911634619844,186262,93121,93141
return_1m,price_ma_gap_20,0.3794859315947816,0.2961483878311535,0.37832655954808975,0.2879573531284112,0.3820315531954072,0.30901911623348033,186262,93121,93141
ma_slope_20,breakout_volume_confirm,0.24632820261577032,0.28925407893421906,0.24922565876510985,0.29425024440779596,0.2544194458305666,0.28825323877773706,186261,93120,93141
ema_cross_5_20,breakout_volume_confirm,0.23647867679357673,0.28660718594740436,0.23753551012870322,0.28891527392389016,0.2467814246118259,0.2881591485913488,186261,93120,93141
distance_to_high_20,breakout_volume_confirm,0.20585041663639236,0.27489198463961434,0.20933881963312964,0.27805840806859905,0.21860669879778669,0.2823810592521503,186261,93120,93141
return_1m,distance_to_high_20,0.23793492498749055,0.2658582803246476,0.23621748851945903,0.25707142974148295,0.25244756509237914,0.2867814012352417,186262,93121,93141
log_return_1m,distance_to_high_20,0.24047952516655527,0.26585827996809724,0.23914581283346398,0.25707143055210846,0.25391274948337716,0.28678140118180534,186262,93121,93141
log_return_1m,distance_to_low_20,0.22687713336805868,0.26026819089659137,0.22553077049673873,0.2523065588400451,0.24202368180451392,0.28031459512224033,186262,93121,93141
return_1m,distance_to_low_20,0.2290551428283822,0.2602681904740645,0.2279851585171171,0.25230655839668253,0.2433016779576236,0.2803145948285398,186262,93121,93141
distance_to_low_20,breakout_volume_confirm,0.1629535437694428,0.25902769046984714,0.16123846597754193,0.2609443523561242,0.18639035756665134,0.26853924287147607,186261,93120,93141
ma_slope_60,distance_to_high_20,0.3637288480890102,0.2516936623239591,0.3723591305696433,0.25481439696066666,0.35363652218425967,0.25866492012695835,186221,93080,93141
return_10m,log_return_1m,0.31077621719309206,0.24156224272584853,0.3089744392329183,0.23292715939589653,0.31471087611368825,0.25510476240347973,186271,93130,93141
return_1m,return_10m,0.31011951495839296,0.2415622426873238,0.3081086975495705,0.23292715845619677,0.3145200737996815,0.25510476224755335,186271,93130,93141
return_5m,ma_slope_60,0.2921596164827345,0.22374084120322973,0.2960650987868248,0.22490185775893523,0.2837852646302342,0.22514686614741353,186221,93080,93141
normalized_return_5m,ma_slope_60,0.1757264879334577,0.20018949537988004,0.1792879604974517,0.20046880591259092,0.17942596384323875,0.20082551774129043,186221,93080,93141
return_15m,log_return_1m,0.255180449867727,0.1927859902827368,0.25419153249624366,0.18630852946356222,0.2573277313430995,0.20275640779142032,186266,93125,93141
return_1m,return_15m,0.25448304274758543,0.19278599005126829,0.25327105113413656,0.18630852845977497,0.25712817695775725,0.20275640760974306,186266,93125,93141
ma_slope_60,distance_to_low_20,0.17014018931647187,0.1870447876892959,0.15508396434633617,0.17829686080037604,0.2222888424761147,0.21210899762419935,186221,93080,93141
trend_strength_ma,distance_to_low_20,0.2462074801573898,0.17649757151370765,0.2519282366749652,0.18341928401575694,0.2662323383792675,0.17810835385173546,186261,93120,93141
ma_slope_60,breakout_volume_confirm,0.1498894133009427,0.17089924171055482,0.1515376798499192,0.17215625467310852,0.15476215846652566,0.17217764062146654,186221,93080,93141
return_3m,ma_slope_60,0.22537671812866852,0.16934975440654912,0.22802782808740152,0.16959931341387208,0.21968687359294317,0.17108287245624054,186221,93080,93141
log_return_1m,ma_slope_20,0.21689448915882212,0.16694800430055318,0.21329791376279403,0.16009608278958232,0.22466956380245703,0.17697899061402744,186261,93120,93141
return_1m,ma_slope_20,0.21613574042578743,0.16694800406175067,0.2122941966397447,0.16009608141707005,0.22445713223205263,0.17697899060838074,186261,93120,93141
trend_strength_ma,distance_to_high_20,-0.24703989356900907,-0.13864045052024793,-0.26157432748924786,-0.1565764851827133,-0.2501593085719442,-0.1271857070700825,186261,93120,93141
log_return_1m,ema_cross_5_20,0.15121492408483664,0.1011427009231254,0.14978296695082957,0.09584357019754385,0.15429469726860143,0.10936581743297202,186280,93139,93141
return_1m,ema_cross_5_20,0.1502382572180761,0.10114270078803124,0.1485135193004352,0.09584356887314689,0.1539767345648735,0.10936581720794615,186280,93139,93141
log_return_1m,ma_slope_60,0.13045772517714113,0.09423942229605635,0.1323019398252971,0.0927744970206131,0.12646625955251026,0.09703984295074225,186221,93080,93141
return_1m,ma_slope_60,0.1296362025499491,0.09423942199607452,0.13127241251355673,0.09277449592661771,0.1261224773577072,0.09703984223225176,186221,93080,93141
ma_5_1m,distance_to_high_20,0.1136838205659698,0.08408894066945694,-0.09904836801364318,-0.18521801129290955,0.05413630809532478,0.07688563095081222,186262,93121,93141
ma_20_1m,distance_to_high_20,0.1075228891001585,0.07838322548595834,-0.11101017457429864,-0.1945440322335806,0.04527809369616194,0.06723651773845764,186262,93121,93141
ma_60_1m,distance_to_high_20,0.10344615695932577,0.07592342331880331,-0.11913773503022886,-0.19850241953971104,0.03953231718542995,0.06286229118923636,186222,93081,93141
ma_60_1m,distance_to_low_20,-0.101331268125208,-0.06455318483992065,0.13208874385547464,0.22326753868537638,-0.06525630016074276,-0.08749102328321964,186222,93081,93141
ma_20_1m,distance_to_low_20,-0.10055733803473547,-0.06360541688865587,0.13213804350859998,0.2244844535950574,-0.06286557663706784,-0.08518464676251775,186262,93121,93141
