factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
sell_volume_zscore_20,12,2022-03,-0.03289752478054428,-0.037885307644138624,-0.0011234677864621094,2976,train
sell_volume_zscore_20,12,2022-04,-0.030084267870739378,-0.03819373923294503,-0.0008466748712409923,2880,train
sell_volume_zscore_20,12,2022-05,-0.010356985525417427,-0.04324272845224429,-0.0014429524743695007,2976,train
sell_volume_zscore_20,12,2022-06,0.023406644427585818,0.00975233256803778,0.0017154259056126493,2880,train
sell_volume_zscore_20,12,2022-07,0.057681563369408335,0.03011794044734647,0.0012658585618909775,2976,train
sell_volume_zscore_20,12,2022-08,0.019560153963291003,0.038234926252420046,0.0009573727321814946,2976,train
sell_volume_zscore_20,12,2022-09,-0.014861958699832612,-0.022132313826073075,-0.0008139928010483421,2880,train
sell_volume_zscore_20,12,2022-10,0.040415387087128274,0.019990462707995416,0.0007639527965213182,2976,train
sell_volume_zscore_20,12,2022-11,-0.04753509103394024,-0.05454425932487695,-0.001762091869035047,2880,train
sell_volume_zscore_20,12,2022-12,-0.04034695948835218,-0.02271470995062565,-0.0005291667095201312,2976,train
sell_volume_zscore_20,12,2023-01,0.02807215149429483,0.06378355728608041,0.00127814170423254,2976,train
sell_volume_zscore_20,12,2023-02,0.04486086393983489,0.05729535398131669,0.0004993295612307694,2688,train
sell_volume_zscore_20,12,2023-03,0.02739695110678165,0.020841061411565227,0.000743117881436718,2976,train
sell_volume_zscore_20,12,2023-04,0.03278046361849949,0.007202413540350142,0.0008543048110843546,2880,train
sell_volume_zscore_20,12,2023-05,0.014060695890131916,0.006403161110576405,0.00018568637497591735,2976,train
sell_volume_zscore_20,12,2023-06,0.0021237346832367163,0.044881294800674286,0.0004541863282571521,2880,train
sell_volume_zscore_20,12,2023-07,-0.036578193746607236,-0.02295568364679445,-0.00033580914224893855,2976,train
sell_volume_zscore_20,12,2023-08,0.015797619234337066,-0.01408578901496238,-0.0002947550319609244,2976,mixed
sell_volume_zscore_20,12,2023-09,-0.0034792493358624743,-0.029268932479450355,-0.000479931943744606,2880,test
sell_volume_zscore_20,12,2023-10,-0.039534917597965735,-0.02530866397508758,-0.0009269615054882963,2976,test
sell_volume_zscore_20,12,2023-11,-0.02123315829082731,-0.027657432845144454,-8.624035447778812e-05,2880,test
sell_volume_zscore_20,12,2023-12,-0.01779207197233631,-0.007471365132137568,-0.00010332826236558748,2976,test
sell_volume_zscore_20,12,2024-01,-0.026178219461367547,-0.009159713720201279,-0.0006394507771049092,2976,test
sell_volume_zscore_20,12,2024-02,-0.05975380256246282,-0.06142724611550628,-0.001188022585850787,2784,test
sell_volume_zscore_20,12,2024-03,-0.0072770617134635335,0.02603753244013264,0.0004144113317683132,2976,test
sell_volume_zscore_20,12,2024-04,-0.009119299883537938,-0.022298186804533195,-0.0007329546891933031,2880,test
sell_volume_zscore_20,12,2024-05,-0.023758408518847363,-0.04112045925785226,-0.0005584514699816,2976,test
sell_volume_zscore_20,12,2024-06,-0.004590053845031466,-0.012829866676697532,-3.0313590526704284e-05,2880,test
sell_volume_zscore_20,12,2024-07,-0.01179119863390478,0.027742902962652218,0.0002593939018731524,2976,test
sell_volume_zscore_20,12,2024-08,-0.005141711962855687,-0.008307156620382177,7.227829022695288e-05,2976,test
sell_volume_zscore_20,12,2024-09,0.06250699294418711,0.05328735441430617,0.0018921411524249732,2880,test
sell_volume_zscore_20,12,2024-10,-0.0019834723181065693,-0.004646852488760627,9.596289510948312e-05,2976,test
sell_volume_zscore_20,12,2024-11,0.03209246783583228,0.01731786162766786,0.0007932223471998197,2880,test
sell_volume_zscore_20,12,2024-12,-0.022047780785257584,-0.01744475195346486,-0.000754189577360661,2976,test
