factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
bb_width_percentile_100,high_low_range_1m,0.224585527187388,0.23563938460453032,0.18560136513616898,0.1926313495030262,0.26266154246939183,0.2976757188011945,186182,93041,93141
realized_vol_5m,true_range_spike,0.192146265041703,0.21727454537524135,0.18891506516550688,0.21085293015478665,0.21910358255793194,0.2302944024520342,186262,93121,93141
atr_14_1m,bb_width_percentile_100,0.23057724016273834,0.21481409788339836,0.1798910579300077,0.17177152831571366,0.28763685716889553,0.28594638471544404,186182,93041,93141
vol_compression_ratio,high_low_range_1m,0.2398568789096267,0.20484877279635855,0.21227813008150279,0.1939969796791799,0.26926748752381496,0.22444478961584566,186262,93121,93141
bb_width_percentile_100,vol_expansion_flag,0.19900830611730472,0.19914760919355845,0.2115746469512294,0.21111964317160295,0.1870346089190886,0.18776725310513243,186182,93041,93141
realized_vol_1h,atr_percentile_100,0.12914599563241497,0.1621530036120017,0.12270342170655416,0.14674758494575862,0.18111573285877286,0.20427020046473413,186182,93041,93141
atr_percentile_100,true_range_spike,0.12488823195989704,0.14467480599055677,0.13322992462420455,0.15143450936397268,0.11707608956949236,0.1389887697523311,186182,93041,93141
atr_percentile_100,vol_compression_ratio,0.1330735815621789,0.11560924373602006,0.1343447766735653,0.11314211059210386,0.13155364122905103,0.1176271773075482,186182,93041,93141
realized_vol_15m,vol_expansion_flag,0.09874752493518636,0.11549178541671586,0.09838971735982265,0.11008788450185496,0.12300868458867936,0.1360574705351308,186267,93126,93141
atr_percentile_100,range_compression_count,-0.07454959092719743,-0.10692702504432812,-0.0727403889993228,-0.10865897762598302,-0.07683575887171241,-0.10574715146916902,186182,93041,93141
bb_width_20,vol_expansion_flag,0.07740992041202308,0.09822427041324784,0.08692498442381394,0.09983943311307036,0.07870394364781161,0.10789268201178004,186262,93121,93141
bb_width_percentile_100,true_range_spike,0.06073488074914723,0.07822818959283934,0.06266742263780196,0.0800831478099955,0.058919015045296334,0.0766243371955009,186182,93041,93141
realized_vol_1h,bb_width_percentile_100,0.06392530562515314,0.0754935459478666,0.06405627139396848,0.06885986468648925,0.08134458510394237,0.09149686879476283,186182,93041,93141
realized_vol_1h,vol_compression_ratio,-0.050628798058688335,-0.07023382868795076,-0.034102672665512535,-0.04176389078200974,-0.08220713047269448,-0.09833953800605233,186222,93081,93141
realized_vol_1h,range_compression_count,0.06348180935612392,0.06790529186229194,0.03593725187728259,0.024940385827195957,0.13355376747204423,0.11878048429759544,186222,93081,93141
atr_14_1m,vol_expansion_flag,0.06293416733777435,0.05769931233269264,0.04938135976835451,0.042437365792580055,0.07232013429640825,0.07218114307713842,186268,93127,93141
realized_vol_1h,true_range_spike,-0.03974685697120019,-0.052240498063674624,-0.02970309534711415,-0.032287680646088536,-0.06764445359590053,-0.082303646674742,186222,93081,93141
bb_width_percentile_100,range_compression_count,-0.07411562250250509,-0.048828396566959024,-0.06960777359703153,-0.0474678355656738,-0.07850980116047884,-0.050353091294406016,186182,93041,93141
realized_vol_1h,vol_expansion_flag,-0.03247275838173626,-0.03982308073645909,-0.026578158759765304,-0.030924853001584606,-0.03897755643120876,-0.044895813443530795,186222,93081,93141
range_mean_20,vol_compression_ratio,-0.04163477913567248,-0.03898680234758524,-0.02630813549294497,-0.025164848866312747,-0.06283310710617565,-0.0683881204052781,186262,93121,93141
bb_width_20,vol_compression_ratio,-0.025222818443812325,-0.03685373011999229,-0.018832780877961634,-0.027396441367155435,-0.03287396413317814,-0.04307085750691499,186262,93121,93141
range_mean_20,vol_expansion_flag,0.031935118852737025,0.03670313516683284,0.02477209465177037,0.024099904457140074,0.03389878782771893,0.04565939332574868,186262,93121,93141
range_mean_20,true_range_spike,-0.040902047447575154,-0.032000286385160816,-0.02352653142097675,-0.012857363585957288,-0.05694249305135366,-0.05217556261291647,186262,93121,93141
