factor,horizon,ic,rank_ic,oriented_rank_ic,abs_rank_ic,ic_period_mean,ic_period_std,ic_ir,ic_t_stat,oriented_ic_period_mean,oriented_ic_period_std,oriented_ic_ir,oriented_ic_t_stat,ic_periods,sample_count,oos_ic,oos_rank_ic,oos_oriented_rank_ic,oos_abs_rank_ic,oos_ic_period_mean,oos_ic_ir,oos_ic_t_stat,oos_oriented_ic_period_mean,oos_oriented_ic_period_std,oos_oriented_ic_ir,oos_oriented_ic_t_stat,oos_ic_periods,oos_sample_count
bb_width_20,12,0.017264611595514897,0.016471368301561793,0.016471368301561793,0.016471368301561793,0.015429365643734233,0.04102946190014685,0.37605576405765656,2.1272926469556586,0.015429365643734233,0.04102946190014685,0.37605576405765656,2.1272926469556586,32,186249,0.012490700434908436,0.019188294689018753,0.019188294689018753,0.019188294689018753,0.012932974072062078,0.19955186428024185,1.1463381855913037,0.012932974072062078,0.06481008893958304,0.19955186428024185,1.1463381855913037,33,93128
bb_width_percentile_100,1,0.0007990118059635959,0.001667369040737106,0.001667369040737106,0.001667369040737106,0.003288621881306885,0.015717433993991167,0.20923401889673196,1.1836063489343474,0.003288621881306885,0.015717433993991167,0.20923401889673196,1.1836063489343474,32,186180,-0.0013942027633268874,-0.00014124765404497074,-0.00014124765404497074,0.00014124765404497074,-0.00158454010993834,-0.09489523373628107,-0.5451316150559357,-0.00158454010993834,0.01669778394078107,-0.09489523373628107,-0.5451316150559357,33,93139
bb_width_percentile_100,3,0.000355269791577246,0.005808387373615419,0.005808387373615419,0.005808387373615419,0.00750973709103623,0.026615329497958425,0.2821583362930854,1.5961285836892403,0.00750973709103623,0.026615329497958425,0.2821583362930854,1.5961285836892403,32,186178,-0.0011485848292446756,0.0037689462387245497,0.0037689462387245497,0.0037689462387245497,-4.8121628556397674e-05,-0.001465135950616155,-0.00841656525400955,-4.8121628556397674e-05,0.03284448008811768,-0.001465135950616155,-0.00841656525400955,33,93137
bb_width_percentile_100,6,-0.00137456386739881,0.004828326083256915,0.004828326083256915,0.004828326083256915,0.006383478343459112,0.036814200996535554,0.17339717203314658,0.9808825294656667,0.006383478343459112,0.036814200996535554,0.17339717203314658,0.9808825294656667,32,186175,-0.0011678674144635162,0.00416669821674865,0.00416669821674865,0.00416669821674865,0.0004635190901889675,0.010450322667949104,0.06003253324257005,0.0004635190901889675,0.04435452424933919,0.010450322667949104,0.06003253324257005,33,93134
bb_width_percentile_100,12,-0.0028533838917635455,0.005874279361076833,0.005874279361076833,0.005874279361076833,0.006124302446543099,0.04898838995489094,0.12501538532257186,0.707193813713918,0.006124302446543099,0.04898838995489094,0.12501538532257186,0.707193813713918,32,186169,0.00030129837354526083,0.006808542686744644,0.006808542686744644,0.006808542686744644,-0.00020306223094896267,-0.003020377461310775,-0.01735074754269124,-0.00020306223094896267,0.06723074633884941,-0.003020377461310775,-0.01735074754269124,33,93128
atr_percentile_100,1,-0.0005246161892019587,0.0024395572477264984,0.0024395572477264984,0.0024395572477264984,7.360489358828725e-06,0.017254004362527924,0.00042659600659509297,0.002413191432723931,7.360489358828725e-06,0.017254004362527924,0.00042659600659509297,0.002413191432723931,32,186180,0.004105646770234291,0.005277213608416126,0.005277213608416126,0.005277213608416126,0.0030117002279297245,0.14629469607661888,0.8403990464683783,0.0030117002279297245,0.0205865305352725,0.14629469607661888,0.8403990464683783,33,93139
atr_percentile_100,3,-0.0009533152570498974,0.007222042550484502,0.007222042550484502,0.007222042550484502,0.0014843050723639048,0.02721935744856215,0.05453123113463917,0.3084752265740348,0.0014843050723639048,0.02721935744856215,0.05453123113463917,0.3084752265740348,32,186178,0.009165759892281243,0.012452025738534855,0.012452025738534855,0.012452025738534855,0.007867036972853646,0.21747506284775964,1.2492991225887502,0.007867036972853646,0.03617443246061207,0.21747506284775964,1.2492991225887502,33,93137
atr_percentile_100,6,-0.0020544643462569088,0.008762709741289943,0.008762709741289943,0.008762709741289943,-0.0012140641157318745,0.0355271441996394,-0.034172859740980735,-0.19331088684307396,-0.0012140641157318745,0.0355271441996394,-0.034172859740980735,-0.19331088684307396,32,186175,0.014884061455278532,0.018174398921626405,0.018174398921626405,0.018174398921626405,0.013092517352107704,0.2805146793299159,1.6114341486842283,0.013092517352107704,0.04667319864822287,0.2805146793299159,1.6114341486842283,33,93134
atr_percentile_100,12,-0.002168780119318355,0.010730559792419148,0.010730559792419148,0.010730559792419148,-0.005527055721024308,0.0438831208145302,-0.12594946800579956,-0.7124777833099118,-0.005527055721024308,0.0438831208145302,-0.12594946800579956,-0.7124777833099118,32,186169,0.023836012349553796,0.027032683275571567,0.027032683275571567,0.027032683275571567,0.019307023592172366,0.2905736451826136,1.6692185081844368,0.019307023592172366,0.066444510409878,0.2905736451826136,1.6692185081844368,33,93128
vol_compression_ratio,1,0.0030390363763396567,0.004278438740148607,0.004278438740148607,0.004278438740148607,0.00619255739700752,0.017792069488579663,0.34805155189970377,1.9688769004062572,0.00619255739700752,0.017792069488579663,0.34805155189970377,1.9688769004062572,32,186260,6.899433174653021e-05,0.002772318103809888,0.002772318103809888,0.002772318103809888,0.0008250708117698396,0.04020938351556869,0.23098532258385787,0.0008250708117698396,0.02051935990141157,0.04020938351556869,0.23098532258385787,33,93139
